Batch,LOG_DATE,LINE,SKU,MAIN_DRIVE_1_SPEED,MAIN_DRIVE_2_SPEED,CHAIN_SPEED,ACID_TANK_1,ACID_TANK_2,RINSING_TANK_1,RINSING_TANK_2,ALKALINE_TANK_1,ALKALINE_TANK_2,RINSING_TANK_3,RINSING_TANK_4,RINSING_TANK_5,FORMER_OVEN,COAGULANT_TANK_SIDE_A,COAGULANT_TANK_SIDE_B,COAGULANT_OVEN_1,COAGULANT_OVEN_2,LATEX_TANK_1_SIDE_A,LATEX_TANK_1_SIDE_B,LATEX_1_OVEN_1,LATEX_1_OVEN_2,LATEX_TANK_2_SIDE_A,LATEX_TANK_2_SIDE_B,LATEX_2_OVEN,PRE_LEACH_TANK_01,PRE_LEACH_TANK_02,PRE_LEACH_TANK_03,PRE_LEACH_TANK_04,PRE_LEACH_TANK_05,PRE_LEACH_TANK_06,PRE_LEACH_TANK_07,PRE_LEACH_TANK_08,PRE_LEACH_TANK_09,PRE_LEACH_OVEN,WET_OVEN_1,WET_OVEN_2,WET_OVEN_3,WET_OVEN_4,DRY_OVEN_1,DRY_OVEN_2,DRY_OVEN_3,DRY_OVEN_4,COOLING_TANK_01,COOLING_TANK_02,COOLING_TANK_03,COOLING_TANK_04,COOLING_TANK_05,CHLORINATION_TANK,SOAK_TANK,NEUTRALIZER_TANK_01,NEUTRALIZER_TANK_02,POST_LEACH_TANK_04,POST_LEACH_TANK_03,POST_LEACH_TANK_02,POST_LEACH_TANK_01,POST_LEACH_OVEN,LN_TANK,FINAL_CURING_OVEN_1,FINAL_CURING_OVEN_2,COAGULANT_OVEN_RH,COAGULANT_OVEN_RH_1,WET_OVEN_RH,WET_OVEN_RH_1,WET_OVEN_RH_2,WET_OVEN_RH_3,FINAL_CURING_OVEN_RH,FINAL_CURING_OVEN_RH_1,Fail,Pass,result,target
530,5/3/2020,A05,N32WHT,1292.167542,1288.302124,159.4166718,59.79480553,59.98204613,59.91803932,59.93147087,59.71828652,59.77848816,60.10171891,60.13902283,60.03639603,68.1529007,53.21704865,54.26447106,90.9146843,90.33661652,34.94138146,36.29471588,120.0474434,119.7309571,34.32781792,33.43380547,90.80487061,59.74719239,60.05293846,59.74651337,59.82433891,59.90287399,37.92452813,59.99411202,59.98041725,59.30300904,70.45292664,109.2188416,109.295784,109.5184441,109.6464348,110.2481499,110.6073456,111.1110344,109.5182343,75.89719772,67.31549454,61.47776795,55.90361595,39.89121628,41.26409913,38.14602852,35.83984375,41.0126915,64.93358231,65.07334519,64.32997895,55.96869469,105.4489975,53.90013504,105.2245827,110.1252442,9.626177311,9.782605171,9.76367092,12.9988842,16.77100468,19.81989575,8.440591336,11.4551487,8,16,Pass,1
531,5/3/2020,A06,N37CBB,1412.429016,1410.54657,174.1666718,60.02907753,59.91604614,59.98672104,59.94254494,59.90955925,59.89828873,60.26352692,60.03686524,54.46757126,70.52879715,52.93471909,56.04695129,80.59786987,80.45034027,34.39676667,33.48159218,106.0160523,105.3325768,33.99839211,34.11778641,90.23000336,60.08847809,60.05216408,60.05627251,60.00239754,60.04722405,38.48686218,60.01082993,60.0363369,60.0979023,70.05155182,95.21216202,94.64912033,95.76356125,95.61229325,95.59749985,96.04146957,95.84510804,95.89714814,70.03143311,60.45871926,56.48113823,52.23384667,39.90291596,40.12511635,37.17695618,36.92144967,40.55471993,65.66261673,43.34357071,65.20455551,65.78631592,111.1291084,50.793396,110.7634087,110.430008,9.626177311,9.782605171,9.76367092,12.9988842,16.77100468,19.81989575,8.440591336,11.4551487,12,35,Pass,1
532,5/4/2020,A01,N37CBB,1412.344544,1414.332459,174.1499939,59.99417115,59.94189263,51.15775109,60.0415535,59.89463043,59.83872795,60.50218582,60.05301666,59.23524857,68.12475205,54.31526947,53.07995224,95.15172577,95.03680039,33.23044396,34.62471199,115.7940979,118.6868248,35.81688881,34.09737397,96.19848633,60.08130455,60.05276108,60.0614872,60.04219818,59.98456955,36.11770058,60.05909539,59.4607563,60.10707092,75.99460983,99.50118638,99.3737793,99.65394974,97.84895325,99.89738465,100.1820717,100.4996338,99.89998627,71.29112244,63.44599343,53.33956909,49.7550354,45.15744019,38.93978692,36.9941864,35.71132851,42.19293594,65.53312683,65.12677002,65.19620514,58.35919953,110.4888039,39.05968857,104.6580849,104.0449219,9.401886463,9.863724232,9.761885165,12.88640118,16.89256954,19.84939576,8.068332672,11.96659661,5,44,Pass,1
533,5/4/2020,A02,N32WHT,1292.331177,1290.178223,159.4666595,59.95135308,59.87478066,60.3073082,60.22154808,59.85570908,59.89580727,60.4349041,60.02779007,59.95767212,67.64414215,53.99445916,53.18131066,86.34410477,87.74221421,35.90885162,35.65417099,115.091362,114.480053,33.50928307,33.67770958,89.69390488,60.06014633,60.04205895,60.0712719,60.07184983,60.03423119,34.44042778,60.05900193,60.06375885,59.99224091,86.38021469,104.1342888,104.8857536,104.6725349,103.981987,105.3856354,105.9618378,105.6124306,104.9337692,77.87901688,67.24868775,59.41496277,54.30558014,40.02202225,36.95868874,35.64229012,35.67087937,41.60258103,65.10234451,65.12612534,65.18804551,60.56868363,109.3594933,53.35201264,110.2356644,109.7364884,9.401886463,9.863724232,9.761885165,12.88640118,16.89256954,19.84939576,8.068332672,11.96659661,10,32,Pass,1
534,5/4/2020,A03,N37CBB,1412.380249,1410.671082,174.1583329,60.08804894,59.88869095,60.03947067,50.43631935,59.95169258,59.87483216,60.24374009,56.09541512,60.25522423,71.16511536,53.94246483,53.17055321,90.33871842,90.34682084,34.95385361,33.4951725,114.2043991,116.1735039,34.22185898,31.67830372,94.09490586,60.21089935,60.03944588,60.06089783,60.12250138,60.08981323,38.47474098,60.32784272,60.01124955,60.07458878,71.38751221,94.41082001,95.17956543,95.00027848,94.45549393,97.46350098,100.1325913,100.7671433,99.88586807,71.32623291,66.2047844,59.80216217,54.80572701,49.15060234,40.12172318,37.78103256,35.34769249,42.10084724,65.5015564,58.56075478,66.2986641,62.90890312,109.6024666,53.61550141,111.3355828,110.0285301,9.401886463,9.863724232,9.761885165,12.88640118,16.89256954,19.84939576,8.068332672,11.96659661,12,34,Pass,1
535,5/4/2020,A04,N37CBB,1412.213745,1411.112305,174.125,59.88522721,59.83033944,60.24053765,44.75667,59.88148308,59.80521965,58.41776848,60.02598,60.24713898,70.2450676,54.5625496,53.11916542,86.44936371,86.2782631,33.8841362,33.02306938,114.2924805,115.7970886,34.19384384,34.16360665,95.0992775,60.241148,59.96690178,60.02214241,60.04681587,60.05007554,38.84830475,60.080122,60.02757835,59.96178437,75.62588501,95.13456726,94.74235153,95.00950623,95.40198136,94.65564347,96.38776779,96.97531128,94.96698761,70.90514374,61.32335472,56.21876145,50.16941071,42.89613533,37.74326706,36.644207,36.07337952,40.74976159,65.147686,65.13571167,42.76433373,64.11386872,109.5709305,51.04909515,109.8784752,110.2401734,9.401886463,9.863724232,9.761885165,12.88640118,16.89256954,19.84939576,8.068332672,11.96659661,29,7,Fail,0
536,5/4/2020,A05,N32WHT,1292.329224,1291.271118,159.4583282,59.99362946,60.05997658,60.06833458,60.072258,59.84871483,59.86536217,60.27963448,60.00482178,60.12145996,68.1833458,53.2031765,54.06139756,95.63343048,95.07112122,34.8765564,36.42964554,120.1044693,119.752842,34.30493355,33.56489372,90.83760834,60.0914135,60.05905342,59.95184899,60.02259636,60.03008271,39.44438172,60.04424096,60.04459,60.00433922,70.44655991,109.2532959,109.3288879,109.4820633,109.6187019,110.2511139,110.6003113,111.1012306,109.5419426,78.62987518,67.83604813,61.69091416,56.23055649,39.94875908,41.681427,38.39012146,35.77360154,41.97172928,64.97282028,65.21210862,63.58286667,53.98659516,105.6588402,54.6595707,105.9458084,110.1296082,9.401886463,9.863724232,9.761885165,12.88640118,16.89256954,19.84939576,8.068332672,11.96659661,22,12,Fail,0
537,5/4/2020,A06,N37CBB,1412.351319,1409.977417,174.1666718,60.03792953,59.92611122,59.93954468,59.97506523,59.83043099,59.91692543,60.30000115,60.0157013,54.38937378,75.6240921,53.06247139,55.78254891,83.50712967,83.39378739,34.3291359,33.53611374,115.5651131,114.7912751,33.70550156,34.04433441,90.30790711,60.00097466,60.04037667,60.03904534,59.85922051,59.91236496,38.41456223,60.07643318,60.0528183,60.04456711,70.08600617,95.21602249,94.69208527,95.57823563,95.64758683,95.57363892,96.06071473,95.86745072,95.85351181,70.01121521,60.49815178,56.60280037,52.42498589,39.92649269,40.27793503,37.25818253,37.07668305,41.22469712,64.9621048,44.30076408,65.17381287,65.93632889,111.1726837,53.5004139,110.814766,110.4630814,9.401886463,9.863724232,9.761885165,12.88640118,16.89256954,19.84939576,8.068332672,11.96659661,10,35,Pass,1
538,5/5/2020,A01,N37CBB,1412.396179,1414.568909,174.1833344,59.98038865,59.91553879,51.15451431,59.96921158,59.88392639,59.89973832,60.52368164,60.0518837,59.96875191,68.15525437,54.41264534,53.1028843,95.18169403,95.09964753,33.20585824,34.66677094,113.7394104,116.2318344,35.99867058,34.23626709,96.20285797,60.06728554,58.85195733,60.04183769,60.02226448,60.06184006,37.29127693,60.0796032,58.75768662,60.12265015,75.997818,99.51747894,99.37160492,99.68103791,97.74936295,99.85079194,100.1822395,100.5061035,99.91996765,71.46855164,63.86884308,53.85372543,50.4723568,46.02985764,39.09746743,37.00567627,35.79938698,41.91448403,65.97934723,65.03480912,65.1735611,57.16753388,109.6467819,42.81449318,104.7894173,104.103653,8.930062294,10.06975508,10.07921696,13.0159235,16.96048451,19.9935627,8.795887947,12.35727263,3,45,Pass,1
539,5/5/2020,A02,N32WHT,1292.383667,1288.855713,159.4749985,59.94161797,59.91247177,60.06964302,59.87396622,59.82323647,59.92411995,60.5388546,59.91419602,59.98235131,67.64874268,53.88316727,53.16813088,86.40533829,87.78172684,35.938303,35.62562752,115.2530022,114.558609,33.52672577,33.60091973,89.71932602,60.07449341,60.01035309,60.01815796,59.99928093,60.00718689,36.20918274,60.08273697,60.01771546,60.0657692,86.4056511,104.1598358,104.9260521,104.6845779,104.0401535,105.398056,106.0459862,105.6148605,104.9490089,77.83492661,67.39739227,59.68590355,54.59829521,40.36837578,36.97188759,35.67279816,35.6423111,41.50049782,65.10398484,65.2532692,65.21814728,60.56694603,109.3573265,53.15088463,110.2922974,109.7491875,8.930062294,10.06975508,10.07921696,13.0159235,16.96048451,19.9935627,8.795887947,12.35727263,2,43,Pass,1
540,5/5/2020,A03,N37CBB,195.565033,194.875191,24.1916666,45.80701256,47.05345726,42.38541412,38.49809266,47.0658207,46.75421715,37.79429817,35.8144207,37.42585182,36.54070282,53.93620873,53.20902252,37.34327889,38.12238884,31.71520043,31.10289383,37.133976,37.0354576,33.92664528,32.40649605,39.45630837,45.12958336,45.26902581,42.27065659,43.00829697,44.09553146,36.3548584,40.8385849,45.94665527,44.48010445,38.2885952,49.40254403,43.19018555,45.10966873,45.82289315,46.57150269,51.18275261,54.53356934,51.74016953,47.4265194,48.83611489,45.75866318,42.70548248,39.84235764,38.40424347,35.19979286,36.88467789,40.60520554,50.38475227,49.5911541,50.49845505,48.40127182,46.7363243,47.94139099,48.1018524,49.4553127,8.930062294,10.06975508,10.07921696,13.0159235,16.96048451,19.9935627,8.795887947,12.35727263,0,6,Pass,1
541,5/5/2020,A04,N37CBB,1356.068726,1355.546753,167.2249985,59.97175026,59.85750199,60.25808144,59.32398224,59.84972382,59.74364472,58.47109795,60.02185631,60.18971825,70.24085617,54.52246666,53.15895653,86.43656158,86.28891373,34.50846863,32.97918701,100.6516495,101.6402893,33.7381382,33.79818916,95.01737213,60.06245613,59.99645806,60.01238442,59.97101021,60.12254715,39.26610756,59.94723129,59.95876885,60.01081467,75.62405396,95.0368042,94.64722061,94.98046112,95.30941391,94.59219742,93.85213089,95.58773423,94.85089112,69.62631226,60.44354821,55.02177429,49.10748673,42.11083985,37.36344338,36.48998833,36.3513546,39.83064652,65.08916474,65.0958519,41.94739533,64.22158051,109.5412522,51.86973572,109.8317337,110.1879006,8.930062294,10.06975508,10.07921696,13.0159235,16.96048451,19.9935627,8.795887947,12.35727263,12,24,Pass,1
542,5/5/2020,A05,N32WHT,1292.338745,1291.001099,159.4749985,60.02318573,60.04235077,60.09511376,60.01353836,59.83385849,59.90086937,60.34669877,60.08263207,60.09525108,68.19848633,53.11511612,53.73534775,95.67312241,95.11217499,34.70830727,36.53852654,110.6517563,110.2024804,34.25889588,33.06185532,90.83824158,59.81437302,60.04452133,60.05977631,59.94533539,59.96674729,40.44657898,60.03674126,60.01945877,59.99375153,70.47982788,109.2664337,109.3082962,109.4859695,109.6342926,110.2823181,110.6061592,111.1505852,109.5388145,78.76453781,67.82149506,61.69175911,56.34713936,39.93818093,41.79530335,38.54118347,35.79676629,41.7578907,65.17953873,65.20757675,63.77647591,54.20817184,105.7377053,54.66016198,105.7452812,110.114727,8.930062294,10.06975508,10.07921696,13.0159235,16.96048451,19.9935627,8.795887947,12.35727263,2,41,Pass,1
543,5/5/2020,A06,N37CBB,1412.379395,1410.265015,174.1999969,59.9639225,59.91273499,59.9916172,59.98801041,59.93198014,59.88427735,60.3428936,60.0337944,54.26785088,75.67210388,53.08341789,56.14213372,83.54790497,83.40246582,34.48914528,33.69028091,106.0432015,105.4081269,33.7406292,34.00608635,90.33530808,60.03241349,60.03714371,60.0068264,59.98450852,59.93108368,39.46269989,60.10298539,60.0497284,60.09494591,70.15708161,95.22238159,94.66131211,95.61125565,95.66884613,95.50946045,96.0453682,95.8560524,95.67132187,69.99674225,60.55866432,56.75187493,52.65421105,39.91630554,40.41388321,37.34514618,37.19610596,41.13771439,65.83004761,44.31171036,65.10064316,65.62730027,111.1448517,53.57701874,110.8390656,110.5031471,8.930062294,10.06975508,10.07921696,13.0159235,16.96048451,19.9935627,8.795887947,12.35727263,5,41,Pass,1
544,5/6/2020,A01,N37CBB,1412.340088,1412.767578,174.1833344,60.06166458,59.90478707,51.35058212,60.01933861,59.81297112,59.82526779,60.56904793,60.0519886,60.30871964,68.17111206,54.60101128,53.04937935,95.20750046,95.11816025,33.24982643,34.67424774,113.7804222,116.2711945,36.02418709,34.21175575,96.25047302,60.07454491,60.05908966,60.0263424,60.09070396,59.96178055,36.61200714,60.30845452,58.62887573,60.08173943,76.01368332,99.53643418,99.41875458,99.69835282,98.22050858,99.87953186,100.1997604,100.5118752,99.94451142,71.43494797,63.3331337,53.6474247,50.29860878,46.06128121,39.0670929,37.04907799,35.653862,41.74586105,65.74708939,65.07688904,65.09215164,44.71146012,109.6761704,42.95891953,104.8538246,104.1196213,8.794803143,9.791912556,9.76013136,12.89814043,17.00544167,20.00223828,8.750359535,12.05022764,2,46,Pass,1
545,5/6/2020,A02,N32WHT,1292.325684,1289.282288,159.4749985,59.91889573,59.97319794,60.05165673,59.97803307,59.85728646,59.90516663,60.61785507,60.10868263,59.96275902,67.63040543,53.7385025,53.13960457,86.44382096,87.79643631,35.95362473,35.68465424,115.2290993,114.5131302,33.48318482,33.78099442,89.73072434,60.07469559,60.0225792,60.05171394,60.07254029,60.02985382,35.73044205,60.07177162,60.05788803,59.89749337,86.42760849,104.2281837,104.9777069,104.7053032,104.0329742,105.4204292,106.3797493,105.5820427,104.9572182,77.96172333,65.37723732,59.67059899,54.5990963,40.47540665,36.95445824,35.70324326,35.58176041,41.53652191,65.17865753,64.99643326,65.193676,60.57671738,109.3874855,53.29934883,110.310688,109.7764283,8.794803143,9.791912556,9.76013136,12.89814043,17.00544167,20.00223828,8.750359535,12.05022764,4,40,Pass,1
546,5/6/2020,A03,N37CBB,1411.906739,1408.067444,174.1083374,60.12892151,59.920681,60.23961067,58.45855141,59.89297295,59.83519173,60.06259918,56.43603325,60.13220215,70.63915634,54.13094139,53.20459557,90.66897202,90.44311905,34.30139732,34.84236527,105.0099106,106.4430695,33.90456009,32.82467461,94.24233246,60.11403275,60.04916954,60.06252861,60.07243348,60.16050721,38.83064652,60.10857582,59.99710465,59.94495011,71.09186936,94.72752381,95.15581131,94.97501373,94.56367111,98.55283738,100.2234573,100.7598381,99.93159867,67.94511032,63.42990875,56.63904762,51.33444977,44.75284767,38.09517479,36.18423653,34.97496605,41.44691086,65.13565064,56.8544693,65.32841111,64.22375107,109.5816994,49.95170594,111.3742028,110.2670289,8.794803143,9.791912556,9.76013136,12.89814043,17.00544167,20.00223828,8.750359535,12.05022764,9,33,Pass,1
547,5/6/2020,A04,N37CBB,1412.439697,1412.777832,174.1999969,60.01388359,59.84491539,60.33851051,59.14383316,59.85182381,59.77718163,57.3980484,60.12142372,60.3318348,70.28511048,54.49424935,53.13237763,86.4925499,86.31043244,34.56007958,32.97711563,100.7415352,101.7818337,34.13828469,34.05444527,95.07569885,60.12927437,60.01592446,60.0151329,60.00708961,60.0094204,39.27041626,60.15995789,60.00884247,60.09078026,75.63056565,95.05151367,94.69879532,94.98384094,95.34257126,94.59383011,94.0922699,95.80888749,94.88344193,70.2330513,61.02641106,56.18746376,50.17367745,43.24845696,37.79574776,36.67536545,35.87032318,40.40552712,65.46891785,65.67361069,41.30120087,40.8327446,109.5646019,50.0599289,109.8127098,110.1935349,8.794803143,9.791912556,9.76013136,12.89814043,17.00544167,20.00223828,8.750359535,12.05022764,9,39,Pass,1
548,5/6/2020,A05,N32WHT,1292.3573,1290.902954,159.4666595,59.95032692,60.04101563,60.03588867,59.95571899,59.83458519,59.92356682,60.33961678,60.09235382,60.12734795,68.20752716,53.16495133,53.7677536,95.71084976,95.1387825,34.68707848,36.59182358,110.6507797,110.1949158,34.31888199,33.43615151,90.91743088,59.98546982,60.02794266,60.00317192,59.98438263,60.04086304,39.73673439,60.07623482,60.01719284,60.01142502,70.50154877,109.2862434,109.3485031,109.528904,109.6315155,110.2758293,110.6257439,111.1667557,109.5508652,78.77992249,68.05519867,61.98807526,54.12590218,39.91800118,41.88006211,38.64876175,35.67094803,41.38824463,65.19324494,65.10025788,65.77197647,62.59637642,105.8378258,54.78808785,106.277462,110.1821709,8.794803143,9.791912556,9.76013136,12.89814043,17.00544167,20.00223828,8.750359535,12.05022764,13,31,Pass,1
549,5/6/2020,A06,N37CBB,1412.224122,1409.485535,174.1583329,59.99926758,59.92031289,60.03587151,59.87997818,59.94950867,59.87532807,60.33112336,60.0305214,53.93759728,75.68214417,53.13901329,56.20289994,83.57606888,83.40018845,34.4729805,33.46681786,106.0170479,105.4720459,33.85349274,33.82248688,90.34401703,59.99906922,60.03597641,60.03291893,59.92608261,60.01854897,39.27644349,60.08302117,60.06741524,60.09791947,70.15112305,95.28732682,94.71564484,95.76474762,95.72761536,95.55744171,96.10367966,95.88222504,95.8028183,69.86510849,60.22988892,56.39004326,49.48010636,39.89573479,40.29500008,37.24156571,37.02134132,40.83605195,65.46747971,42.22248459,65.08885575,66.12106324,111.1955796,53.96348763,110.9006081,110.5341759,8.794803143,9.791912556,9.76013136,12.89814043,17.00544167,20.00223828,8.750359535,12.05022764,14,28,Pass,1
550,5/7/2020,A01,N37CBB,1423.161499,1424.2276,175.5416641,59.96388054,59.86764145,51.45609665,60.01310349,59.82784081,59.85378266,60.49334145,60.0407734,61.24690438,68.19718552,54.38254547,53.17255783,95.20962525,95.13820649,33.29871369,34.66742325,113.8314934,116.2652932,36.21333122,34.50211716,96.25275421,60.08105088,60.04782105,60.05355645,60.08488465,60.05758858,37.39255524,61.44979096,58.88111115,60.01839638,76.02041626,95.82725525,95.81593323,95.96339798,95.24151612,96.34292221,96.46431351,96.82768631,96.27773667,70.95173264,64.83410263,54.56923867,51.22885704,47.05018044,39.24659539,37.36191559,36.03598023,42.86268998,66.66003037,65.04090881,65.13833619,44.05322456,109.6864357,43.84426308,104.8775292,104.1357727,8.658594609,10.05614567,10.44796658,13.54048825,17.5517149,20.44162751,8.912670136,11.90820981,3,45,Pass,1
551,5/7/2020,A02,N32WHT,1292.421509,1289.136353,159.4833374,59.91324807,59.96330452,60.01605416,59.99648667,59.8654995,59.93866348,60.85571861,60.45487404,60.01368523,67.62789917,53.84081078,53.21062661,86.46989441,87.83146668,35.95839882,35.70954132,115.2137108,114.5732384,33.16511536,33.79032708,89.7650528,60.06236268,60.01488877,60.0553093,59.92892456,60.01925087,35.66193009,60.06665039,60.03274727,59.93266869,86.4457283,104.2224998,104.9952736,104.7031899,104.0320473,105.4181633,106.5114975,105.5707893,104.9629784,78.0961113,63.27650643,58.42161369,53.83302117,40.400877,37.06917572,35.96136665,36.06276894,42.72000313,65.14588547,65.12195587,65.17416382,60.84910393,109.4034234,53.86196518,110.3558159,109.7958374,8.658594609,10.05614567,10.44796658,13.54048825,17.5517149,20.44162751,8.912670136,11.90820981,5,38,Pass,1
552,5/7/2020,A03,N37CBB,1421.666382,1418.50293,175.3083344,60.1121006,59.90160561,60.22702027,58.61201287,59.88820457,59.86786461,60.12450791,61.18335152,60.1950779,70.75936508,54.11312867,53.13809586,85.95561218,85.63217926,34.31658745,34.83291054,104.9930954,106.6695099,34.07723427,33.3578186,94.24248124,60.06484604,60.04269219,60.01112366,59.95944977,60.1425972,40.09896088,60.13857842,60.01650429,60.02017784,71.29407501,94.69263459,95.14670944,94.9896431,95.10230637,95.8622818,96.64379883,97.0149231,96.29081345,65.31320954,62.49631691,57.25617028,52.94138527,47.99277687,39.19805909,37.29995346,35.70125008,42.9961071,66.36875916,52.80783844,62.50266076,43.95013047,109.6847458,51.16186714,111.4230843,110.2635346,8.658594609,10.05614567,10.44796658,13.54048825,17.5517149,20.44162751,8.912670136,11.90820981,2,47,Pass,1
553,5/7/2020,A04,N37CBB,1423.228638,1420.24524,175.5166703,59.73587036,59.85904884,60.21928597,59.08595849,59.85780144,59.82112122,57.1931839,60.14678955,60.39566422,70.30171204,54.44614792,53.13557244,86.52521897,86.3067627,34.58188057,33.09671021,100.7359734,101.7794838,33.99018097,34.10585022,95.08563233,60.1601696,60.01624107,60.00864983,60.003685,60.08548164,39.80635643,59.97586251,60.00949669,60.05276299,75.63620377,95.03923798,94.69510651,94.98937607,95.35044861,94.58494187,95.51759339,95.99801636,94.86684418,70.63071442,61.45221329,56.7135315,50.78801155,44.27400589,38.10275269,37.10927582,36.52280236,41.6639061,65.29804993,66.18744278,42.81267548,41.8878479,109.5776138,44.9167099,109.9845772,110.3309327,8.658594609,10.05614567,10.44796658,13.54048825,17.5517149,20.44162751,8.912670136,11.90820981,4,44,Pass,1
